"employee_id","has_relevant_field","highest_edu","last_edu_year","degreeNumber"
"t_7420",0,"bachelor",2019,1
"t_7421",1,"phd",2012,2
"t_7422",1,"master",2020,2
"t_7423",1,"master",2021,1
"t_7424",0,"master",2009,1
"t_7425",0,"master",2017,2
"t_7426",1,"bachelor",2021,1
"t_7427",1,"master",-1,3
"t_7428",0,"bachelor",2013,1
"t_7429",1,"master",2021,3
"t_743",1,"master",2020,1
"t_7430",1,"master",2015,2
"t_7431",0,"bachelor",2018,2
"t_7432",0,"bachelor",2017,1
"t_7433",0,"master",2022,1
"t_7434",0,"phd",2016,3
"t_7435",1,"bachelor",2022,2
"t_7436",0,"phd",2022,1
"t_7437",1,"master",2020,2
"t_7438",1,"phd",2012,4
"t_7439",1,"phd",2022,4
"t_744",1,"master",2020,2
"t_7440",0,"master",2018,2
"t_7441",0,"phd",2013,3
"t_7442",1,"master",2020,2
"t_7443",0,"bachelor",2012,2
"t_7444",1,"master",2010,3
"t_7445",1,"master",2021,2
"t_7446",1,"bachelor",2022,1
"t_7447",1,"master",2018,2
"t_7448",1,"phd",2020,4
"t_7449",1,"bachelor",2021,1
"t_745",0,"master",2022,1
"t_7450",1,"master",2018,2
"t_7451",1,"phd",2016,3
"t_7452",1,"master",2020,1
"t_7453",0,"master",2019,2
"t_7454",1,"master",2017,3
"t_7455",1,"bachelor",2020,2
"t_7456",0,"phd",-1,1
"t_7457",1,"master",2022,2
"t_7458",1,"master",2022,3
"t_7459",0,"master",2015,2
"t_746",1,"bachelor",2022,2
"t_7460",0,"master",2019,2
"t_7461",0,"master",2012,3
"t_7462",0,"phd",2007,2
"t_7463",1,"phd",2020,2
"t_7464",1,"master",2022,2
"t_7465",1,"master",2019,1
"t_7466",0,"master",2018,1
"t_7467",0,"master",2020,2
"t_7468",1,"master",2014,3
"t_7469",0,"master",2014,3
"t_747",1,"master",2003,3
"t_7470",0,"master",2006,2
"t_7471",0,"master",2011,3
"t_7472",1,"bachelor",2021,3
"t_7473",1,"master",2021,2
"t_7474",1,"master",2022,1
"t_7475",0,"master",2016,3
"t_7476",0,"phd",2022,3
"t_7477",1,"master",2014,2
"t_7478",1,"phd",2019,4
"t_748",1,"master",2019,3
"t_7480",0,"master",2018,2
"t_7481",0,"master",2015,2
"t_7482",0,"master",2014,2
"t_7483",0,"phd",2016,2
"t_7484",1,"master",2020,1
"t_7485",1,"master",2020,2
"t_7487",1,"phd",2016,5
"t_7488",1,"master",2021,2
"t_7489",1,"master",2022,2
"t_749",0,"bachelor",2019,1
"t_7490",0,"master",2018,1
"t_7491",1,"bachelor",2021,1
"t_7492",1,"master",2019,2
"t_7493",0,"phd",2022,5
"t_7494",1,"bachelor",2022,2
"t_7495",1,"master",2016,2
"t_7496",0,"master",2021,1
"t_7497",1,"master",2021,2
"t_7498",0,"phd",2021,2
"t_7499",1,"phd",2015,4
"t_75",1,"phd",2022,4
"t_750",1,"bachelor",2016,1
"t_7500",1,"master",2020,2
"t_7501",1,"master",-1,3
"t_7502",1,"master",2018,2
"t_7503",1,"master",2021,2
"t_7504",1,"master",2018,3
"t_7505",1,"phd",2019,4
"t_7506",0,"master",2018,2
"t_7507",1,"master",2016,3
"t_7508",1,"phd",2014,3
"t_7509",1,"master",2022,2
"t_751",0,"master",2021,2
"t_7510",0,"master",2017,3
"t_7511",0,"phd",-1,2
"t_7512",0,"master",-1,1
"t_7513",1,"master",2019,1
"t_7514",1,"master",2008,2
"t_7515",1,"bachelor",2022,1
"t_7516",1,"master",2020,2
"t_7517",1,"master",2018,1
"t_7518",0,"master",2015,1
"t_7519",0,"master",2019,2
"t_752",0,"master",2017,3
"t_7520",0,"phd",2013,2
"t_7521",0,"master",2019,3
"t_7522",1,"master",2015,2
"t_7523",0,"master",2005,1
"t_7525",1,"phd",2000,3
"t_7526",0,"bachelor",2022,1
"t_7527",0,"phd",2017,5
"t_7528",0,"master",2021,3
"t_7529",0,"master",2015,3
"t_753",0,"master",2019,1
"t_7530",0,"bachelor",2022,3
"t_7531",1,"bachelor",2022,2
"t_7532",0,"phd",2014,2
"t_7533",1,"master",2020,2
"t_7534",0,"master",2020,3
"t_7535",0,"master",2018,2
"t_7536",1,"master",2018,2
"t_7537",1,"master",2021,3
"t_7538",0,"phd",2019,3
"t_7539",1,"master",2017,2
"t_7540",1,"bachelor",2008,1
"t_7541",1,"master",2018,2
"t_7542",0,"phd",2020,4
"t_7543",1,"master",2021,2
"t_7544",1,"master",2016,2
"t_7545",1,"master",2022,3
"t_7546",0,"master",2020,1
"t_7547",0,"bachelor",2019,1
"t_7548",1,"master",1997,2
"t_7549",1,"master",2022,2
"t_755",1,"master",2022,1
"t_7550",1,"master",2017,2
"t_7551",1,"master",2013,1
"t_7552",0,"phd",2005,4
"t_7553",0,"bachelor",2021,1
"t_7554",0,"master",2017,2
"t_7555",1,"master",2015,3
"t_7556",0,"phd",2010,2
"t_7557",1,"master",2018,3
"t_7558",0,"phd",1994,1
"t_7559",0,"phd",2019,4
"t_756",0,"master",2020,2
"t_7560",0,"master",2022,3
"t_7561",0,"master",2018,2
"t_7562",1,"master",2020,2
"t_7563",1,"master",2021,2
"t_7564",1,"master",2021,2
"t_7565",0,"master",2015,2
"t_7567",1,"phd",2020,3
"t_7568",1,"master",2019,2
"t_7569",1,"bachelor",2011,3
"t_757",1,"master",2020,2
"t_7570",1,"phd",2017,4
"t_7571",0,"phd",2016,5
"t_7572",1,"master",2015,2
"t_7573",0,"phd",2021,3
"t_7574",1,"master",2022,2
"t_7575",1,"master",2019,2
"t_7576",1,"master",2022,2
"t_7577",0,"master",2014,2
"t_7578",0,"master",2015,2
"t_7579",1,"bachelor",2008,1
"t_758",1,"master",2021,2
"t_7580",1,"master",2020,1
"t_7581",0,"master",2010,2
"t_7582",1,"master",2022,2
"t_7583",0,"bachelor",2022,2
"t_7584",1,"phd",2018,3
"t_7585",1,"bachelor",2022,1
"t_7586",1,"bachelor",2017,1
"t_7587",0,"master",2019,1
"t_7588",0,"master",2018,2
"t_7589",0,"bachelor",2022,1
"t_759",0,"phd",2015,2
"t_7590",1,"master",2018,2
"t_7591",1,"master",2020,3
"t_7592",0,"bachelor",2014,1
"t_7593",1,"master",2017,2
"t_7594",0,"master",2018,2
"t_7595",0,"master",2014,3
"t_7596",1,"master",2021,2
"t_7597",1,"phd",2010,3
"t_7598",1,"bachelor",2022,2
"t_7599",0,"bachelor",2022,2
"t_76",0,"phd",2017,3
"t_760",1,"master",2022,3
"t_7600",0,"master",2020,2
"t_7601",0,"master",2020,3
"t_7602",0,"bachelor",2021,1
"t_7603",1,"master",-1,3
"t_7604",0,"master",2016,2
"t_7605",1,"master",2021,2
"t_7606",0,"phd",2022,3
"t_7607",0,"master",2015,3
"t_7608",1,"master",2022,2
"t_7609",0,"phd",2017,4
"t_761",1,"master",2015,3
"t_7610",1,"bachelor",2021,2
"t_7611",0,"master",2020,2
"t_7612",0,"phd",2019,4
"t_7613",0,"master",2008,2
"t_7614",0,"master",2017,2
"t_7615",0,"master",2013,2
"t_7616",0,"master",2016,3
"t_7617",0,"phd",2014,3
"t_7618",1,"master",2021,2
"t_7619",1,"master",2021,2
"t_7620",1,"master",2010,3
"t_7621",1,"phd",2020,4
"t_7622",0,"master",2016,3
"t_7623",1,"bachelor",2018,1
"t_7624",1,"phd",2020,3
"t_7625",1,"master",2022,2
"t_7626",0,"bachelor",2017,1
"t_7627",1,"master",2017,3
"t_7628",1,"master",2021,2
"t_7629",0,"phd",2019,4
"t_763",1,"phd",2020,4
"t_7630",1,"master",2016,2
"t_7631",1,"bachelor",2022,1
"t_7632",0,"phd",2021,3
"t_7633",0,"phd",2009,2
"t_7634",1,"master",2022,3
"t_7635",1,"phd",2013,3
"t_7636",0,"phd",2013,3
"t_7637",0,"bachelor",2021,1
"t_7638",1,"master",2021,2
"t_7639",0,"master",2007,1
"t_764",0,"phd",2019,3
"t_7640",1,"master",2016,2
"t_7641",1,"master",2022,2
"t_7642",1,"master",2015,2
"t_7643",0,"phd",2018,3
"t_7644",0,"master",2019,3
"t_7645",0,"phd",2019,2
"t_7646",1,"master",2021,2
"t_7647",0,"master",2018,3
"t_7648",1,"bachelor",2021,1
"t_7649",1,"master",2021,2
"t_765",0,"master",2007,2
"t_7650",1,"master",2020,2
"t_7651",0,"phd",2018,3
"t_7652",1,"master",2010,3
"t_7653",1,"master",2015,2
"t_7654",0,"master",2013,3
"t_7655",1,"master",2021,1
"t_7656",1,"phd",2005,2
"t_7657",1,"phd",2001,2
"t_7658",0,"phd",2015,4
"t_7659",1,"master",2021,3
"t_766",0,"master",2016,2
"t_7660",0,"master",2020,2
"t_7661",1,"master",2020,2
"t_7662",0,"master",2010,1
"t_7663",0,"master",2016,2
"t_7664",1,"master",2019,3
"t_7665",0,"master",2017,2
"t_7666",1,"phd",2018,4
"t_7667",0,"master",2017,2
"t_7668",0,"master",2016,3
"t_7669",0,"bachelor",2015,2
"t_767",0,"phd",-1,3
"t_7670",1,"phd",2020,2
"t_7671",0,"master",2015,2
"t_7672",1,"master",2021,2
"t_7673",1,"phd",2021,4
"t_7674",0,"bachelor",2018,2
"t_7675",1,"phd",2012,2
"t_7676",1,"master",2018,2
"t_7677",1,"bachelor",2013,3
"t_7678",1,"phd",2022,3
"t_7679",0,"phd",2020,2
"t_768",0,"phd",1988,2
"t_7680",0,"bachelor",2020,1
"t_7681",0,"master",2018,2
"t_7682",0,"phd",2010,2
"t_7683",0,"master",2017,3
"t_7684",0,"master",2017,2
"t_7685",0,"master",2007,1
"t_7686",1,"master",2022,2
"t_7687",1,"phd",2015,6
"t_7688",1,"master",2022,2
"t_7689",1,"master",2018,3
"t_769",1,"bachelor",2018,1
"t_7690",0,"phd",2011,3
"t_7691",0,"master",2015,2
"t_7692",1,"master",2018,3
"t_7693",1,"master",2019,2
"t_7695",0,"master",2015,2
"t_7696",1,"master",2012,1
"t_7697",1,"phd",2013,4
"t_7698",1,"master",2022,2
"t_7699",0,"master",2022,2
"t_77",1,"master",2018,2
"t_770",0,"master",2016,2
"t_7700",0,"bachelor",2021,2
"t_7701",1,"master",2018,3
"t_7702",0,"master",2013,3
"t_7703",1,"master",2019,2
"t_7704",1,"master",2018,2
"t_7705",1,"bachelor",2020,1
"t_7706",1,"master",2019,2
"t_7707",1,"master",2020,3
"t_7708",1,"master",2022,2
"t_7709",1,"bachelor",2019,2
"t_771",1,"phd",2018,1
"t_7710",0,"phd",2022,4
"t_7711",0,"master",2016,3
"t_7712",1,"bachelor",2019,1
"t_7713",1,"master",2020,3
"t_7715",0,"phd",1994,1
"t_7716",1,"master",2018,2
"t_7717",1,"master",2010,2
"t_7718",0,"master",2017,2
"t_7719",1,"master",2014,1
"t_772",1,"master",2005,2
"t_7720",1,"master",2017,3
"t_7721",1,"master",1997,1
"t_7722",0,"master",2012,1
"t_7723",0,"master",2022,2
"t_7724",0,"master",2019,2
"t_7725",0,"master",2016,3
"t_7726",1,"master",2022,2
"t_7727",0,"master",2016,2
"t_7728",0,"master",2021,2
"t_7729",0,"phd",2008,3
"t_773",0,"phd",2009,4
"t_7730",1,"master",2022,3
"t_7731",1,"master",2021,2
"t_7732",0,"phd",2022,4
"t_7733",1,"master",2019,2
"t_7734",1,"master",2008,2
"t_7735",1,"bachelor",2020,1
"t_7736",0,"master",2015,2
"t_7737",0,"master",2010,1
"t_7738",0,"phd",2016,3
"t_7739",1,"master",2018,2
"t_774",1,"master",2022,1
"t_7740",0,"master",2014,3
"t_7741",0,"master",-1,1
"t_7742",1,"master",2016,2
"t_7743",1,"master",2019,3
"t_7744",0,"master",2022,3
"t_7745",1,"master",2020,1
"t_7746",1,"bachelor",2019,1
"t_7747",0,"bachelor",2019,1
"t_7748",1,"master",2020,2
"t_7749",0,"master",2011,1
"t_775",1,"phd",2022,2
"t_7750",1,"phd",2007,2
"t_7751",1,"bachelor",2017,1
"t_7752",1,"master",2020,2
"t_7753",1,"master",2019,2
"t_7754",1,"master",2018,2
"t_7755",1,"master",2021,2
"t_7756",1,"master",2022,3
"t_7757",1,"master",2018,2
"t_7758",1,"master",2022,2
"t_7759",1,"bachelor",2018,2
"t_776",1,"master",2016,2
"t_7760",0,"bachelor",2020,2
"t_7761",1,"master",2021,3
"t_7762",0,"master",2009,1
"t_7763",0,"master",2021,2
"t_7764",1,"master",2018,2
"t_7765",0,"master",2017,2
"t_7766",0,"master",2020,2
"t_7767",1,"master",2021,3
"t_7768",0,"master",2009,1
"t_7769",0,"master",2017,2
"t_7770",1,"master",2016,2
"t_7771",1,"bachelor",-1,2
"t_7772",1,"master",2015,2
"t_7773",1,"master",2019,2
"t_7774",1,"master",2020,3
"t_7775",0,"master",2018,2
"t_7776",1,"master",2021,2
"t_7777",1,"bachelor",2017,2
"t_7778",1,"phd",2017,4
"t_7779",1,"master",2019,2
"t_778",1,"master",1997,2
"t_7780",1,"bachelor",2022,1
"t_7781",1,"master",2019,2
"t_7782",0,"master",2018,2
"t_7783",1,"master",2021,2
"t_7784",1,"phd",2008,3
"t_7785",1,"bachelor",2019,3
"t_7786",0,"master",2016,2
"t_7787",1,"phd",2015,4
"t_7788",0,"master",2015,3
"t_7789",1,"bachelor",2022,1
"t_779",1,"master",2020,2
"t_7790",0,"master",2022,2
"t_7791",0,"master",2016,3
"t_7792",1,"bachelor",2014,2
"t_7793",0,"master",2015,2
"t_7794",0,"master",2018,2
"t_7795",1,"phd",2003,3
"t_7796",0,"phd",2016,4
"t_7797",0,"master",2005,1
"t_7798",0,"bachelor",2021,1
"t_7799",0,"master",2020,2
"t_78",1,"master",2020,2
"t_780",1,"master",2020,3
"t_7800",1,"phd",2020,3
"t_7801",0,"master",2019,3
"t_7802",0,"master",2018,2
"t_7803",0,"bachelor",2021,1
"t_7804",1,"bachelor",2020,1
"t_7806",1,"master",2021,3
"t_7807",1,"phd",2018,2
"t_7808",0,"bachelor",2022,1
"t_7809",1,"bachelor",2022,2
"t_781",1,"master",2018,2
"t_7810",1,"master",2010,2
"t_7811",1,"master",2018,2
"t_7812",1,"bachelor",2020,2
"t_7813",0,"master",2017,2
"t_7814",0,"master",2015,2
"t_7815",1,"bachelor",2021,2
"t_7816",0,"phd",2010,4
"t_7817",0,"master",2022,2
"t_7818",1,"master",2020,2
"t_7819",0,"master",2013,3
"t_782",1,"bachelor",2018,1
"t_7820",1,"master",2022,2
"t_7821",1,"master",2020,2
"t_7822",0,"master",2015,3
"t_7823",0,"master",2000,1
"t_7824",1,"bachelor",2020,1
"t_7825",1,"master",2022,2
"t_7826",0,"phd",2021,4
"t_7827",1,"bachelor",2021,1
"t_7828",1,"phd",2022,3
"t_7829",1,"master",2022,2
"t_783",1,"master",2015,2
"t_7830",1,"bachelor",2019,1
"t_7832",0,"master",2021,2
"t_7833",1,"master",-1,2
"t_7834",1,"bachelor",2021,1
"t_7835",1,"bachelor",2021,1
"t_7836",1,"bachelor",2021,1
"t_7837",1,"master",2021,2
"t_7838",0,"phd",2008,3
"t_7839",0,"master",2019,2
"t_784",1,"master",2011,3
"t_7840",0,"bachelor",2021,1
"t_7841",0,"bachelor",2021,1
"t_7842",1,"bachelor",2021,1
"t_7843",0,"master",2021,2
"t_7844",1,"master",2021,2
"t_7845",0,"master",2018,2
"t_7846",1,"master",2019,3
"t_7847",0,"master",2018,2
"t_7848",1,"master",2016,2
"t_7849",1,"phd",2021,2
"t_785",1,"master",2020,2
"t_7850",1,"master",2013,2
"t_7851",0,"phd",2021,1
"t_7852",1,"master",2004,1
"t_7853",0,"master",2021,2
"t_7854",1,"bachelor",2018,1
"t_7855",0,"master",1999,2
"t_7856",1,"master",2022,1
"t_7857",1,"bachelor",2010,1
"t_7858",0,"master",2022,1
"t_7859",0,"master",2019,2
"t_786",1,"master",2018,2
"t_7860",0,"master",-1,2
"t_7861",1,"bachelor",2022,1
"t_7862",0,"master",2022,3
"t_7863",0,"master",2019,2
"t_7864",0,"bachelor",2022,1
"t_7865",1,"bachelor",2021,2
"t_7866",0,"master",2016,2
"t_7867",0,"master",2012,3
"t_7868",1,"master",2021,2
"t_7869",0,"master",2021,2
"t_787",0,"phd",2016,5
"t_7870",0,"master",2020,2
"t_7871",0,"master",2021,2
"t_7872",0,"master",2022,3
"t_7873",1,"bachelor",2017,2
"t_7874",1,"bachelor",2020,1
"t_7875",1,"master",2022,2
"t_7876",1,"master",2020,3
"t_7878",0,"phd",2016,3
"t_7879",1,"phd",1999,3
"t_788",1,"bachelor",2018,2
"t_7880",0,"master",2020,2
"t_7882",0,"master",2014,2
"t_7883",0,"master",2012,1
"t_7884",0,"master",2009,2
"t_7885",0,"phd",2020,2
"t_7886",1,"master",2021,2
"t_7887",0,"bachelor",2009,1
"t_7888",0,"master",2020,2
"t_7889",0,"master",2017,3
"t_789",1,"master",2020,3
"t_7890",1,"master",2022,2
"t_7891",1,"phd",2011,1
"t_7892",1,"phd",-1,2
"t_7893",1,"phd",2009,4
"t_7894",1,"master",2021,3
"t_7895",0,"bachelor",2022,1
"t_7896",1,"phd",2013,2
"t_7897",0,"phd",2020,2
"t_7898",0,"bachelor",2015,2
"t_7899",1,"master",2021,2
"t_79",1,"master",2018,3
"t_790",1,"master",2017,2
"t_7900",0,"bachelor",2022,1
"t_7901",1,"bachelor",2021,1
"t_7902",0,"master",2013,2
"t_7903",0,"master",2011,3
"t_7904",1,"master",2020,2
"t_7905",0,"master",2017,3
"t_7906",0,"master",2019,2
"t_7907",1,"phd",2013,3
"t_7908",1,"master",2005,1
"t_7909",0,"master",2021,3
"t_791",0,"phd",2006,2
"t_7910",1,"master",2020,3
"t_7911",1,"bachelor",2015,1
"t_7912",1,"master",2020,2
"t_7913",1,"master",2019,2
"t_7914",1,"bachelor",2022,1
"t_7915",0,"master",2012,2
"t_7916",0,"master",2021,3
"t_7917",0,"bachelor",2019,1
"t_7918",1,"master",2018,3
"t_7919",1,"master",2021,2
"t_792",0,"phd",2017,3
"t_7920",0,"master",2016,2
"t_7921",1,"bachelor",2022,1
"t_7923",1,"bachelor",2022,1
"t_7924",0,"bachelor",2017,2
"t_7925",0,"master",2018,2
"t_7926",1,"master",2015,3
"t_7927",0,"bachelor",2021,1
"t_7928",1,"master",2014,2
"t_7929",1,"master",2022,2
"t_793",0,"master",2001,1
"t_7930",0,"bachelor",2019,1
"t_7931",0,"master",2020,1
"t_7932",1,"master",2011,1
"t_7933",0,"master",1998,1
"t_7934",1,"master",-1,2
"t_7935",1,"master",2013,2
"t_7936",1,"master",2019,2
"t_7938",1,"master",2021,2
"t_7939",0,"bachelor",2014,1
"t_794",0,"master",2020,3
"t_7940",1,"master",2021,2
"t_7942",1,"master",2017,2
"t_7943",0,"master",2015,2
"t_7944",0,"master",2019,1
"t_7945",0,"master",2014,2
"t_7947",1,"phd",2012,3
"t_7948",1,"phd",2021,2
"t_7949",1,"master",-1,2
"t_795",1,"master",2018,3
"t_7950",1,"bachelor",2019,1
"t_7951",1,"master",2021,2
"t_7952",1,"phd",2012,1
"t_7953",1,"master",2022,2
"t_7954",1,"bachelor",2018,2
"t_7955",1,"bachelor",2017,1
"t_7956",1,"master",-1,2
"t_7957",0,"phd",2019,5
"t_7958",1,"bachelor",2022,2
"t_7959",0,"master",2018,2
"t_796",1,"phd",2007,1
"t_7960",1,"master",2021,3
"t_7961",0,"master",2012,1
"t_7962",0,"master",2016,3
"t_7963",1,"phd",2019,4
"t_7964",1,"master",2022,2
"t_7965",1,"master",2021,3
"t_7966",1,"phd",2021,4
"t_7967",0,"phd",2022,3
"t_7968",0,"master",2022,1
"t_7969",1,"bachelor",2017,1
"t_797",1,"phd",2015,3
"t_7970",1,"phd",2018,2
"t_7971",1,"bachelor",2016,1
"t_7972",1,"phd",2018,1
"t_7973",1,"master",2013,3
"t_7974",1,"master",2022,2
"t_7975",1,"phd",2015,1
"t_7976",1,"master",2022,3
"t_7977",1,"master",2016,2
"t_7978",0,"master",2020,2
"t_7979",0,"bachelor",2021,1
"t_798",0,"phd",2021,4
"t_7980",1,"master",2020,2
"t_7981",0,"bachelor",2017,1
"t_7982",1,"bachelor",2019,2
"t_7983",1,"master",2022,2
"t_7984",1,"bachelor",2022,3
"t_7985",1,"master",2022,2
"t_7986",1,"master",2021,2
"t_7988",0,"phd",2011,2
"t_7989",1,"master",2022,2
"t_799",1,"phd",2012,2
"t_7990",1,"master",2017,2
"t_7991",0,"phd",2014,2
"t_7992",1,"phd",2020,2
"t_7994",1,"phd",2011,2
"t_7995",1,"master",2022,2
"t_7996",1,"phd",2005,2
"t_7997",1,"phd",2016,3
"t_7998",0,"master",2014,2
"t_7999",1,"phd",2022,4
"t_8",1,"master",2017,2
"t_80",1,"bachelor",2022,2
"t_800",0,"phd",2015,2
"t_8000",1,"master",2018,2
"t_8001",0,"phd",-1,2
"t_8002",0,"bachelor",2017,2
"t_8003",1,"master",2022,2
"t_8004",0,"phd",2019,3
"t_8005",1,"master",-1,2
"t_8006",1,"master",2020,2
"t_8007",1,"master",2017,2
"t_8008",0,"phd",2016,1
"t_8009",1,"master",2016,2
"t_801",1,"master",2021,2
"t_8010",0,"bachelor",2021,1
"t_8011",0,"master",2014,2
"t_8012",0,"master",2018,2
"t_8013",1,"master",2016,2
"t_8014",1,"bachelor",2013,1
"t_8015",1,"master",2018,2
"t_8016",0,"master",2021,2
"t_8017",1,"master",2022,2
"t_8018",0,"master",2019,2
"t_8019",1,"master",2019,2
"t_802",1,"phd",2017,3
"t_8020",1,"master",2022,2
"t_8021",0,"phd",2012,2
"t_8022",0,"phd",2019,1
"t_8023",0,"master",2011,3
"t_8024",1,"master",2015,2
"t_8025",1,"master",2020,2
"t_8026",0,"master",2019,3
"t_8027",0,"phd",2019,2
"t_8028",0,"phd",2022,3
"t_8029",1,"master",2016,2
"t_803",1,"master",2008,2
"t_8030",1,"master",2021,2
"t_8031",0,"master",2021,2
"t_8032",1,"master",2018,2
"t_8033",1,"master",2020,2
"t_8034",0,"bachelor",2022,1
"t_8036",1,"master",2021,2
"t_8037",1,"phd",2016,2
"t_8038",1,"phd",2016,3
"t_8039",0,"phd",2014,2
"t_8040",1,"phd",2012,2
"t_8041",1,"phd",2013,3
"t_8042",0,"master",2021,2
"t_8043",1,"master",2022,2
"t_8044",1,"master",2022,2
"t_8045",1,"bachelor",2020,1
"t_8046",0,"master",2018,1
"t_8047",0,"master",2020,1
"t_8048",1,"master",2022,2
"t_8049",1,"phd",2016,4
"t_8050",1,"bachelor",2018,1
"t_8051",0,"phd",2017,5
"t_8052",0,"phd",2020,3
"t_8053",0,"master",2015,2
"t_8054",1,"master",2019,3
"t_8055",1,"master",2014,2
"t_8056",1,"bachelor",2019,1
"t_8057",0,"phd",2012,3
"t_8058",1,"master",2022,2
"t_8059",1,"master",2017,2
"t_806",1,"master",2022,3
"t_8060",0,"master",2011,2
"t_8061",1,"master",2022,2
"t_8062",1,"master",2021,2
"t_8063",1,"master",2022,1
"t_8064",0,"master",2019,1
"t_8065",1,"master",2021,2
"t_8066",1,"master",2022,2
"t_8067",1,"phd",2010,4
"t_8068",1,"phd",2022,1
"t_8069",1,"bachelor",2017,1
"t_807",0,"phd",2019,4
"t_8070",0,"master",-1,1
"t_8071",1,"master",2022,2
"t_8072",1,"phd",2016,3
"t_8073",1,"master",2022,3
"t_8074",1,"master",2021,2
"t_8075",1,"bachelor",2007,1
"t_8076",1,"bachelor",2018,1
"t_8077",0,"master",2022,1
"t_8078",1,"master",2022,2
"t_8079",1,"master",2018,3
"t_808",0,"master",2014,3
"t_8080",1,"master",2016,2
"t_8081",1,"phd",2022,4
"t_8082",0,"master",2020,2
"t_8083",0,"master",2020,2
"t_8084",1,"master",2022,2
"t_8085",1,"master",2022,3
"t_8086",1,"bachelor",2021,2
"t_8087",1,"phd",2017,2
"t_8088",1,"master",2017,3
"t_8089",0,"bachelor",2018,1
"t_809",0,"master",2020,2
"t_8091",1,"master",2018,2
"t_8092",0,"phd",2013,5
"t_8093",1,"phd",2021,3
"t_8094",1,"master",-1,1
"t_8095",1,"master",2022,2
"t_8096",1,"phd",2015,4
"t_8097",1,"phd",2019,4
"t_8098",0,"phd",2016,2
"t_8099",1,"master",2021,2
"t_81",1,"master",2022,2
"t_810",1,"master",2020,1
"t_8101",1,"bachelor",2020,1
"t_8102",0,"phd",2016,2
"t_8103",1,"phd",2015,3
"t_8104",1,"phd",2018,2
"t_8106",1,"master",-1,2
"t_8107",1,"master",2019,2
"t_8109",0,"master",2020,2
"t_811",1,"master",2019,1
"t_8110",1,"master",2022,2
"t_8112",1,"master",2021,2
"t_8113",1,"bachelor",2018,1
"t_8114",1,"phd",2016,2
"t_8115",0,"master",2016,2
"t_8116",1,"phd",2021,3
"t_8117",1,"bachelor",2018,1
"t_8118",0,"phd",2015,1
"t_8119",0,"master",2020,2
"t_812",1,"master",2019,1
"t_8120",1,"master",2021,2
"t_8121",1,"bachelor",2017,1
"t_8122",1,"master",2022,2
"t_8123",0,"phd",2017,3
"t_8124",1,"master",2019,2
"t_8125",1,"master",2022,3
"t_8126",0,"phd",2021,2
"t_8127",1,"master",2018,2
"t_8128",1,"master",2019,2
"t_8129",0,"master",1996,3
"t_813",1,"master",2021,3
"t_8130",1,"phd",2016,2
"t_8131",1,"master",2022,3
"t_8132",0,"bachelor",2019,1
"t_8133",1,"master",2021,2
"t_8134",0,"phd",2019,3
"t_8135",1,"phd",2016,2
"t_8136",1,"master",2018,2
"t_8137",0,"master",-1,2
"t_8138",0,"master",2016,2
"t_8139",1,"master",-1,2
"t_814",1,"phd",2019,6
"t_8140",1,"master",2015,3
"t_8141",1,"phd",2013,2
"t_8142",0,"phd",2020,3
"t_8143",0,"master",2018,2
"t_8144",1,"master",2017,2
"t_8145",1,"phd",2019,3
"t_8146",1,"bachelor",2015,1
"t_8147",1,"master",2021,3
"t_8148",1,"bachelor",-1,1
"t_8149",0,"bachelor",2017,1
"t_815",1,"master",2019,2
"t_8150",1,"master",2020,1
"t_8151",1,"master",2014,2
"t_8153",1,"phd",2022,4
"t_8154",1,"master",2010,2
"t_8155",0,"phd",2020,3
"t_8156",0,"bachelor",2018,2
"t_8157",1,"master",1999,1
"t_8158",1,"master",2018,2
"t_816",1,"master",2021,2
"t_8160",0,"bachelor",2021,1
"t_8161",1,"master",2021,2
"t_8162",0,"master",2014,3
"t_8163",1,"phd",2018,3
"t_8164",0,"master",2021,2
"t_8165",1,"phd",2018,2
"t_8166",1,"master",2021,3
"t_8167",1,"master",2016,3
"t_8168",1,"master",2018,3
"t_8169",0,"bachelor",2019,1
"t_817",1,"bachelor",2015,2
"t_8170",1,"bachelor",2018,1
"t_8171",1,"master",2022,2
"t_8172",0,"master",2015,2
"t_8173",1,"master",2022,2
"t_8174",0,"bachelor",2022,2
"t_8175",0,"master",2021,2
"t_8176",1,"phd",2015,2
"t_8177",1,"master",-1,2
"t_8178",1,"phd",2000,2
"t_8179",1,"master",2022,2
"t_818",1,"master",2014,2
"t_8180",1,"phd",2016,2
"t_8182",1,"phd",2022,3
"t_8183",1,"master",2016,3
"t_8184",0,"master",2019,2
"t_8185",0,"master",2020,2
"t_8186",1,"master",2019,2
"t_8187",0,"master",2022,1
"t_8188",0,"master",2019,1
"t_8189",1,"phd",2012,3
"t_819",1,"bachelor",2003,3
"t_8190",1,"bachelor",2019,1
"t_8191",0,"master",2018,2
"t_8192",1,"bachelor",2019,1
"t_8193",1,"master",-1,2
"t_8194",1,"phd",2009,3
"t_8195",1,"master",2016,2
"t_8196",1,"master",2022,2
"t_8197",1,"master",2022,2
"t_8198",1,"master",2018,2
"t_8199",0,"bachelor",2014,1
"t_82",1,"phd",2014,5
"t_820",1,"master",2020,2
"t_8200",1,"bachelor",2020,2
"t_8201",1,"master",2010,2
"t_8202",1,"phd",-1,2
