"employee_id","promote_level_1","promote_level_2","time_work","promote_general","intern","num_job","num_company"
"t_8107",0,0,1020,0,0,2,2
"t_8108",0,0,2312,0,0,2,2
"t_8109",0,0,563,0,0,2,1
"t_8113",0,0,1280,0,0,1,1
"t_8114",0,0,2299,0,0,2,1
"t_8115",0,0,1873,0,0,1,1
"t_8117",0,0,1095,0,0,2,2
"t_8118",0,0,5922,0,0,3,3
"t_8120",0,0,869,0,1,2,2
"t_8121",0,1,3577,1,1,3,2
"t_8122",0,0,183,0,0,1,1
"t_8123",0,0,2299,0,0,2,1
"t_8124",1,0,2208,1,0,5,4
"t_8125",0,0,685,0,0,1,1
"t_8126",0,0,1294,0,0,1,1
"t_8127",0,0,1751,0,0,3,3
"t_8129",0,1,2055,1,0,2,1
"t_8130",0,1,1781,1,0,4,3
"t_8131",0,1,412,1,1,1,1
"t_8133",0,0,1355,0,1,4,4
"t_8134",0,0,897,0,0,1,1
"t_8135",0,0,2238,0,0,1,1
"t_8136",1,0,1659,1,0,5,2
"t_8138",0,0,395,0,0,1,1
"t_8139",0,0,1843,0,0,4,3
"t_8140",0,0,3530,0,0,3,3
"t_8142",0,0,928,0,0,1,1
"t_8143",0,0,1720,0,0,4,4
"t_8144",0,0,3030,0,0,4,3
"t_8146",0,0,2254,0,1,3,1
"t_8147",0,0,1020,0,0,2,2
"t_8148",1,1,3242,1,0,4,4
"t_8149",0,0,78,0,1,1,1
"t_8150",0,0,1508,0,0,3,3
"t_8151",0,0,2634,0,0,5,4
"t_8152",0,0,854,0,0,2,2
"t_8153",1,0,473,1,1,1,1
"t_8154",0,0,3803,0,0,2,2
"t_8155",0,0,945,0,0,1,1
"t_8156",0,0,1934,0,1,3,3
"t_8157",0,0,5952,0,0,5,3
"t_8158",0,0,2724,0,0,3,2
"t_8159",0,1,1904,1,0,4,3
"t_8160",0,0,78,0,1,1,1
"t_8161",0,0,2816,0,0,4,3
"t_8162",0,0,1613,0,0,3,3
"t_8163",0,0,1386,0,0,1,1
"t_8164",0,0,594,0,0,2,2
"t_8165",0,0,3454,0,1,3,3
"t_8166",0,0,1020,0,0,3,2
"t_8167",0,0,1461,0,0,1,1
"t_8168",0,0,747,0,1,3,3
"t_8170",0,0,1873,0,0,2,2
"t_8171",1,0,1812,1,1,2,2
"t_8172",0,0,973,0,0,1,1
"t_8173",1,0,1249,1,1,3,2
"t_8175",0,0,897,0,1,1,1
"t_8176",1,1,869,1,0,2,1
"t_8177",0,0,2816,0,1,3,3
"t_8178",0,0,1539,0,0,4,4
"t_8179",0,0,959,0,0,1,1
"t_8180",0,1,1781,1,0,4,3
"t_8181",0,0,59,0,0,1,1
"t_8182",0,0,685,0,0,2,2
"t_8183",0,0,2724,0,0,4,4
"t_8184",0,0,198,0,0,1,1
"t_8185",0,0,351,0,0,1,1
"t_8186",0,0,1508,0,0,3,3
"t_8187",0,0,259,0,1,2,2
"t_8188",0,0,1478,0,0,4,2
"t_8189",0,0,3000,0,0,3,1
"t_8191",0,0,303,0,0,1,1
"t_8192",0,0,1447,0,1,2,2
"t_8193",0,0,NA,0,0,4,3
"t_8194",0,0,2922,0,0,4,4
"t_8195",0,0,2131,0,1,1,1
"t_8196",0,0,577,0,0,1,1
"t_8197",0,0,31,0,0,1,1
"t_8198",1,0,1993,1,0,4,4
"t_8199",0,0,2191,0,0,3,2
"t_8200",0,0,989,0,0,1,1
"t_8201",0,0,4581,0,0,5,5
"t_8203",0,0,3530,0,0,3,3
"t_8204",0,0,1704,0,0,3,2
"t_8205",0,0,594,0,1,1,1
"t_8206",0,0,123,0,0,1,1
"t_8207",0,0,1873,0,0,2,1
"t_8209",0,0,382,0,1,1,1
"t_8210",0,0,777,0,1,1,1
"t_8211",0,0,183,0,0,1,1
"t_8212",0,0,3000,0,0,3,3
"t_8213",0,0,351,0,0,1,1
"t_8214",0,0,3516,0,0,3,3
"t_8215",0,0,1539,0,0,5,5
"t_8216",0,0,989,0,0,2,1
"t_8217",0,0,639,0,0,1,1
"t_8218",0,0,3089,0,0,3,2
"t_8219",0,0,2208,0,0,2,2
"t_8222",0,0,1416,0,0,1,1
"t_8223",0,0,563,0,1,2,2
"t_8225",1,1,2755,1,0,5,3
"t_8226",0,0,2450,0,0,4,4
"t_8227",0,0,1112,0,0,3,3
"t_8228",1,1,3061,1,0,4,3
"t_8229",0,0,2634,0,0,3,2
"t_8230",0,0,4461,0,1,4,4
"t_8233",0,0,1508,0,0,1,1
"t_8235",0,1,1751,1,0,3,2
"t_8236",0,0,2481,0,0,2,1
"t_8237",0,0,594,0,0,1,1
"t_8238",0,0,395,0,0,1,1
"t_8239",0,1,518,1,0,2,2
"t_8240",0,0,2511,0,0,2,2
"t_8241",0,0,1812,0,0,2,2
"t_8242",0,0,808,0,0,2,2
"t_8244",0,1,151,1,0,1,1
"t_8245",0,0,1720,0,0,4,4
"t_8246",0,0,4049,0,0,5,5
"t_8247",0,0,1263,0,0,2,2
"t_8249",0,0,594,0,0,2,2
"t_8250",0,0,731,0,0,1,1
"t_8251",0,0,2939,0,0,2,2
"t_8252",0,0,1508,0,0,3,2
"t_8253",0,0,914,0,0,1,1
"t_8254",0,0,1340,0,0,1,1
"t_8256",1,0,4734,1,0,4,1
"t_8258",0,0,1644,0,0,2,2
"t_8259",0,0,365,0,1,1,1
"t_8260",0,0,1659,0,1,2,2
"t_8265",0,0,473,0,0,1,1
"t_8266",0,0,504,0,0,1,1
"t_8267",1,0,3061,1,0,5,3
"t_8268",0,0,1539,0,0,3,3
"t_8270",0,0,1386,0,0,1,1
"t_8271",0,0,624,0,0,1,1
"t_8272",1,0,1294,1,0,3,2
"t_8273",0,0,624,0,0,1,1
"t_8274",0,0,2877,0,0,4,4
"t_8275",0,0,1873,0,0,2,1
"t_8276",0,0,2330,0,0,2,2
"t_8277",1,0,1050,1,0,2,1
"t_8278",0,0,2146,0,0,3,3
"t_8279",0,0,229,0,0,1,1
"t_8280",1,0,1294,1,0,2,1
"t_8282",1,0,701,1,0,1,1
"t_8283",0,0,259,0,0,2,1
"t_8284",0,1,1112,1,0,2,1
"t_8285",0,0,1340,0,0,1,1
"t_8286",0,0,259,0,0,1,1
"t_8287",0,0,1812,0,0,3,2
"t_8288",0,0,2238,0,0,5,5
"t_8289",0,0,351,0,0,1,1
"t_8290",0,0,351,0,1,1,1
"t_8291",0,0,1386,0,0,1,1
"t_8292",0,0,1416,0,0,3,3
"t_8293",0,0,1126,0,0,1,1
"t_8294",0,0,259,0,1,1,1
"t_8295",0,1,4338,1,0,4,1
"t_8296",0,0,1569,0,0,3,2
"t_8297",0,0,NA,0,0,1,1
"t_8298",0,0,1386,0,0,2,2
"t_8299",1,0,2634,1,0,4,1
"t_8300",0,0,823,0,0,1,1
"t_8301",0,0,3120,0,0,3,1
"t_8302",0,0,1050,0,1,1,1
"t_8303",0,1,150,1,0,1,1
"t_8304",0,0,1904,0,0,3,3
"t_8305",0,1,2299,1,0,2,2
"t_8306",0,0,1612,0,1,2,2
"t_8307",0,0,640,0,0,1,1
"t_8308",0,0,2877,0,1,2,1
"t_8309",0,0,183,0,0,1,1
"t_8311",0,0,1843,0,0,2,2
"t_8312",0,0,290,0,0,1,1
"t_8313",0,0,974,0,0,2,2
"t_8315",0,0,532,0,0,1,1
"t_8316",0,0,1203,0,0,2,2
"t_8317",0,0,2603,0,0,4,4
"t_8318",0,0,212,0,0,1,1
"t_8319",0,0,2330,0,0,2,2
"t_8321",0,1,1734,1,0,4,2
"t_8322",0,1,4642,1,0,4,3
"t_8323",1,0,1478,1,0,5,2
"t_8324",0,1,8355,1,0,4,4
"t_8325",1,1,2116,1,0,2,2
"t_8326",0,0,1508,0,0,3,3
"t_8327",0,0,1020,0,0,1,1
"t_8329",0,0,685,0,1,2,2
"t_8330",0,0,2269,0,0,2,2
"t_8331",0,1,3699,1,0,3,3
"t_8332",1,0,869,1,0,2,1
"t_8334",0,0,823,0,0,1,1
"t_8335",0,0,1461,0,0,1,1
"t_8337",0,0,1020,0,0,2,1
"t_8338",0,0,212,0,0,1,1
"t_8339",0,0,1050,0,1,1,1
"t_8340",0,0,1050,0,0,2,2
"t_8341",0,0,2177,0,1,4,4
"t_8342",0,0,320,0,0,1,1
"t_8343",1,0,3638,1,1,4,4
"t_8345",0,0,1676,0,0,2,1
"t_8346",0,0,1050,0,1,2,1
"t_8347",0,0,2939,0,1,4,4
"t_8348",0,0,655,0,1,1,1
"t_8349",0,0,624,0,0,2,2
"t_8351",0,0,1522,0,0,1,1
"t_8352",0,0,822,0,0,1,1
"t_8353",0,0,777,0,0,1,1
"t_8354",0,0,853,0,0,3,3
"t_8355",0,1,2024,1,1,2,2
"t_8356",0,0,1690,0,0,3,3
"t_8357",0,0,532,0,1,1,1
"t_8358",0,0,1508,0,0,4,4
"t_8359",1,0,685,1,0,2,2
"t_8360",1,0,944,1,0,2,2
"t_8361",0,0,2208,0,0,4,4
"t_8362",0,0,563,0,1,1,1
"t_8363",0,1,1781,1,0,3,3
"t_8364",0,0,2299,0,0,3,3
"t_8365",0,0,121,0,1,1,1
"t_8367",0,0,139,0,0,1,1
"t_8368",0,0,518,0,0,1,1
"t_8369",0,0,290,0,0,1,1
"t_8370",0,0,928,0,0,3,3
"t_8371",0,0,1720,0,0,1,1
"t_8372",0,0,1539,0,0,3,2
"t_8373",1,0,1508,1,0,3,1
"t_8374",0,0,548,0,0,1,1
"t_8375",0,0,365,0,0,3,3
"t_8376",0,0,1386,0,0,1,1
"t_8377",0,0,1234,0,0,1,1
"t_8378",0,0,655,0,0,1,1
"t_8379",0,0,1843,0,0,3,2
"t_8380",0,0,2724,0,0,4,4
"t_8381",0,0,3061,0,0,3,2
"t_8383",0,0,989,0,0,1,1
"t_8384",0,0,2420,0,1,3,3
"t_8386",0,0,290,0,0,1,1
"t_8387",0,0,2330,0,0,1,1
"t_8388",1,0,NA,1,0,1,1
"t_8389",0,0,989,0,0,2,2
"t_8390",0,0,1965,0,0,3,3
"t_8391",0,1,1993,1,0,3,3
"t_8393",0,0,1734,0,0,3,1
"t_8394",0,1,2146,1,0,4,3
"t_8395",0,0,426,0,0,1,1
"t_8396",0,0,320,0,0,1,1
"t_8397",0,0,504,0,0,1,1
"t_8399",0,0,1720,0,1,4,3
"t_8400",0,0,334,0,0,2,2
"t_8401",1,0,2420,1,0,3,2
"t_8402",0,0,1751,0,1,4,4
"t_8403",0,0,1751,0,0,1,1
"t_8404",0,0,504,0,0,2,1
"t_8406",0,0,1234,0,0,1,1
"t_8407",0,0,412,0,1,1,1
"t_8408",0,0,1096,0,1,3,3
"t_8409",0,0,443,0,0,1,1
"t_8410",0,0,1873,0,1,1,1
"t_8412",0,0,92,0,1,1,1
"t_8413",0,0,1539,0,0,2,2
"t_8414",0,1,NA,1,0,1,1
"t_8415",0,0,838,0,0,2,1
"t_8416",0,1,1478,1,0,4,4
"t_8417",0,0,167,0,0,1,1
"t_8418",0,1,2786,1,0,3,1
"t_8419",0,0,198,0,1,2,2
"t_8420",0,0,532,0,0,1,1
"t_8421",0,0,1112,0,0,2,2
"t_8422",0,0,1904,0,0,3,3
"t_8423",0,0,852,0,1,3,3
"t_8424",0,0,290,0,1,1,1
"t_8426",0,0,2511,0,0,4,2
"t_8427",0,0,473,0,1,2,1
"t_8428",0,0,852,0,0,1,1
"t_8429",0,0,2389,0,0,2,2
"t_8430",0,0,1843,0,1,3,3
"t_8431",1,0,3577,1,0,5,3
"t_8432",0,0,5311,0,0,3,2
"t_8434",0,0,1827,0,0,3,2
"t_8435",0,0,2116,0,0,2,2
"t_8437",0,1,3181,1,0,2,2
"t_8438",0,0,716,0,0,2,1
"t_8439",0,0,699,0,0,2,2
"t_8441",0,0,184,0,1,1,1
"t_8442",0,0,1234,0,0,3,3
"t_8443",0,0,1843,0,0,2,2
"t_8444",0,0,214,0,0,1,1
"t_8445",0,0,808,0,0,1,1
"t_8446",0,0,1386,0,0,2,2
"t_8447",0,1,1843,1,0,5,3
"t_8448",0,0,181,0,1,1,1
"t_8449",0,0,153,0,0,1,1
"t_8450",0,0,1812,0,0,4,4
"t_8451",0,0,747,0,0,1,1
"t_8452",0,0,108,0,0,1,1
"t_8453",0,0,1447,0,1,2,2
"t_8454",0,0,457,0,0,2,1
"t_8455",0,0,547,0,0,3,1
"t_8458",0,0,1386,0,0,3,3
"t_8459",0,0,3395,0,0,2,2
"t_8460",0,0,869,0,1,1,1
"t_8462",0,0,335,0,0,2,1
"t_8463",0,0,1294,0,0,3,2
"t_8464",0,0,290,0,0,1,1
"t_8465",0,0,1386,0,1,2,1
"t_8467",0,0,443,0,0,1,1
"t_8468",0,1,1965,1,0,2,1
"t_8469",0,0,504,0,0,2,2
"t_8470",0,0,2238,0,0,2,2
"t_8471",0,0,320,0,0,1,1
"t_8472",0,0,2755,0,0,2,1
"t_8473",0,0,290,0,0,1,1
"t_8474",0,1,2208,1,0,2,1
"t_8476",0,0,181,0,1,1,1
"t_8478",0,0,457,0,0,1,1
"t_8479",0,0,78,0,0,1,1
"t_8480",0,0,761,0,0,1,1
"t_8481",0,0,1234,0,1,2,2
"t_8482",0,0,2420,0,0,3,2
"t_8483",1,0,2695,1,0,5,2
"t_8484",0,0,1325,0,0,1,1
"t_8485",0,0,1812,0,0,2,2
"t_8486",0,0,762,0,0,2,1
"t_8487",0,1,1904,1,0,3,3
"t_8488",0,0,2146,0,1,4,3
"t_8491",1,0,4034,1,0,3,1
"t_8492",0,0,1600,0,0,1,1
"t_8493",0,0,1812,0,0,2,2
"t_8494",0,0,108,0,1,1,1
"t_8495",0,0,108,0,0,1,1
"t_8496",1,0,2238,1,0,4,3
"t_8497",0,0,365,0,0,1,1
"t_8498",0,0,426,0,0,3,3
"t_8499",1,1,4018,1,0,2,1
"t_8501",0,0,337,0,0,1,1
"t_8502",0,0,3089,0,0,2,2
"t_8503",0,0,730,0,0,2,2
"t_8504",0,0,504,0,0,2,1
"t_8505",0,0,1751,0,0,3,3
"t_8506",0,0,655,0,0,1,1
"t_8507",1,0,2330,1,0,5,3
"t_8508",0,0,443,0,1,1,1
"t_8509",0,0,1203,0,0,5,4
"t_8510",0,0,822,0,0,2,2
"t_8511",0,0,777,0,1,2,2
"t_8513",0,0,504,0,0,2,1
"t_8514",0,0,897,0,0,1,1
"t_8515",0,0,1294,0,0,3,3
"t_8516",0,0,1873,0,0,3,3
"t_8517",0,0,1355,0,1,3,2
"t_8518",0,0,1234,0,0,1,1
"t_8519",0,0,2939,0,1,4,3
"t_8520",0,0,1539,0,0,3,2
"t_8521",0,0,3745,0,0,3,3
"t_8522",0,0,305,0,0,1,1
"t_8523",0,0,1873,0,0,2,2
"t_8524",0,0,2220,0,0,1,1
"t_8526",0,0,655,0,0,1,1
"t_8527",0,0,2939,0,0,4,4
"t_8528",0,0,2085,0,0,2,2
"t_8529",0,0,304,0,0,1,1
"t_8530",0,0,153,0,0,1,1
"t_8531",0,0,2573,0,1,2,2
"t_8533",1,0,1247,1,0,2,2
"t_8534",0,0,443,0,0,1,1
"t_8535",0,0,1050,0,0,2,2
"t_8536",0,0,3120,0,0,4,3
"t_8537",0,0,2969,0,0,3,3
"t_8538",0,0,943,0,1,2,2
"t_8539",0,0,259,0,0,1,1
"t_8540",0,1,2511,1,0,2,2
"t_8541",0,0,3819,0,0,3,3
"t_8542",0,0,1858,0,0,2,2
"t_8543",0,0,897,0,1,2,1
"t_8544",0,0,304,0,0,1,1
"t_8548",0,0,365,0,0,1,1
"t_8549",0,0,NA,0,0,2,2
"t_8550",0,0,3591,0,0,2,2
"t_8551",0,0,685,0,0,3,3
"t_8552",1,0,2116,1,0,5,4
"t_8553",0,0,365,0,0,1,1
"t_8554",0,0,1234,0,0,4,2
"t_8555",0,0,4247,0,0,3,3
"t_8556",0,1,3819,1,0,3,3
"t_8557",0,0,1628,0,0,3,3
"t_8558",0,0,1600,0,1,2,2
"t_8559",0,0,1125,0,0,2,2
"t_8560",0,1,427,1,1,1,1
"t_8561",0,0,1751,0,1,3,2
"t_8562",0,0,1508,0,0,3,3
"t_8564",1,0,1673,1,0,2,1
"t_8565",1,0,5311,1,0,3,2
"t_8566",1,0,3669,1,0,4,4
"t_8567",0,0,838,0,0,1,1
"t_8568",0,0,2251,0,0,3,3
"t_8569",0,0,760,0,1,1,1
"t_8570",0,0,1203,0,0,2,2
"t_8571",0,0,1400,0,0,2,2
"t_8572",0,0,1934,0,0,1,1
"t_8575",0,0,167,0,0,1,1
"t_8576",0,0,2952,0,0,4,4
"t_8577",0,0,563,0,0,2,2
"t_8578",0,0,1308,0,1,2,1
"t_8579",1,1,259,1,0,1,1
"t_8580",0,0,1203,0,0,2,2
"t_8582",0,0,412,0,0,2,2
"t_8583",0,0,655,0,1,1,1
"t_8584",0,0,3607,0,0,3,3
"t_8585",0,0,1158,0,0,1,1
"t_8586",0,0,2420,0,0,2,1
"t_8587",0,0,943,0,1,2,2
"t_8589",1,1,4369,1,0,3,1
"t_8590",0,0,959,0,0,1,1
"t_8591",0,0,273,0,0,1,1
"t_8592",0,0,838,0,1,4,3
"t_8594",0,0,608,0,0,1,1
"t_8595",0,0,2542,0,0,4,4
"t_8596",0,0,2511,0,0,2,2
"t_8597",0,0,685,0,0,1,1
"t_8598",0,0,1843,0,1,3,3
"t_8599",0,0,1600,0,0,1,1
"t_8601",0,0,2755,0,1,3,3
"t_8602",0,0,334,0,0,1,1
"t_8603",0,0,351,0,1,1,1
"t_8604",0,0,198,0,0,1,1
"t_8605",0,0,184,0,0,1,1
"t_8606",0,0,2847,0,0,2,2
"t_8608",0,0,1234,0,0,2,1
"t_8609",0,0,869,0,0,2,1
"t_8610",0,0,1478,0,1,4,3
"t_8611",0,0,624,0,0,2,1
"t_8612",0,0,532,0,0,1,1
"t_8613",0,0,624,0,0,1,1
"t_8614",0,0,290,0,1,1,1
"t_8617",0,0,1050,0,1,2,1
"t_8618",0,0,869,0,0,4,3
"t_8619",0,0,1234,0,0,5,4
"t_8621",0,0,120,0,0,1,1
"t_8623",0,0,3669,0,0,2,2
"t_8624",1,0,777,1,1,3,1
"t_8625",0,0,3607,0,0,4,4
"t_8626",1,0,2769,1,0,4,3
"t_8627",0,0,1720,0,0,3,3
"t_8628",0,0,1583,0,1,2,2
"t_8629",0,0,243,0,1,1,1
"t_8631",0,0,1826,0,0,3,3
"t_8634",0,0,1050,0,0,1,1
"t_8635",0,0,1325,0,0,1,1
"t_8637",0,0,1020,0,0,2,1
"t_8638",0,0,320,0,1,1,1
"t_8639",0,0,2116,0,0,4,4
"t_8640",0,0,2969,0,0,3,2
"t_8641",0,0,685,0,1,2,2
"t_8644",0,0,393,0,1,1,1
"t_8646",0,0,2908,0,0,5,4
"t_8648",0,0,243,0,0,1,1
"t_8652",0,0,NA,0,0,2,2
"t_8653",0,0,2282,0,0,2,1
"t_8654",1,0,1706,1,0,2,2
"t_8657",0,1,2208,1,0,5,1
"t_8659",0,0,365,0,0,1,1
"t_8661",0,0,366,0,0,1,1
"t_8662",0,1,2358,1,0,3,3
"t_8663",0,0,1050,0,0,3,2
"t_8664",0,0,243,0,1,1,1
"t_8665",0,0,184,0,0,1,1
"t_8667",0,0,1294,0,0,2,1
"t_8668",0,0,123,0,0,1,1
"t_8670",0,1,884,1,0,1,1
"t_8673",0,0,1812,0,0,4,4
"t_8675",0,0,2024,0,0,3,3
"t_8678",0,0,320,0,1,1,1
"t_8679",0,0,1949,0,0,3,2
"t_8680",0,0,1386,0,0,2,2
"t_8682",0,0,396,0,1,1,1
"t_8683",0,0,1294,0,1,2,2
"t_8685",0,0,1416,0,1,3,3
"t_8687",0,0,1887,0,0,4,4
"t_8688",0,0,2085,0,0,1,1
"t_8692",0,0,1142,0,1,2,2
"t_8693",0,0,1263,0,0,1,1
"t_8697",0,0,1050,0,1,2,2
"t_8699",0,0,1187,0,0,1,1
"t_8700",0,0,897,0,0,1,1
"t_8702",0,0,2847,0,0,4,4
"t_8703",0,0,198,0,0,1,1
"t_8707",1,0,1600,1,0,2,1
"t_8708",0,0,928,0,0,2,2
"t_8709",0,0,365,0,1,2,2
"t_8711",0,0,3212,0,0,3,3
"t_8713",0,0,1249,0,0,2,2
"t_8718",0,0,1569,0,0,2,1
"t_8719",0,0,2908,0,1,2,2
"t_8721",0,0,703,0,0,1,1
"t_8724",0,0,747,0,1,3,3
"t_8726",0,0,989,0,0,2,2
"t_8727",0,0,594,0,1,3,2
"t_8728",0,0,304,0,1,1,1
"t_8730",1,0,NA,1,0,2,2
"t_8731",0,0,485,0,0,2,1
"t_8732",0,0,351,0,0,1,1
"t_8735",0,1,259,1,0,1,1
"t_8736",0,0,532,0,0,1,1
"t_8737",0,0,153,0,0,1,1
"t_8738",0,0,1263,0,0,1,1
"t_8739",1,0,2542,1,0,4,3
"t_8740",0,0,3273,0,0,5,5
"t_8743",0,0,747,0,0,4,4
"t_8744",0,0,731,0,0,3,3
"t_8745",0,0,2238,0,0,3,3
"t_8746",0,0,78,0,0,1,1
"t_8747",0,0,2847,0,0,3,3
"t_8748",0,0,3410,0,0,4,2
"t_8752",0,0,1416,0,0,2,1
"t_8754",0,0,2481,0,0,4,1
"t_8755",0,0,2389,0,0,3,3
"t_8757",0,0,1234,0,0,1,1
"t_8758",0,0,1461,0,0,3,2
"t_8759",0,0,198,0,0,1,1
"t_8761",0,0,699,0,0,1,1
"t_8762",0,0,351,0,0,2,2
"t_8764",0,0,1263,0,1,3,1
"t_8765",0,1,5160,1,0,5,5
"t_8771",0,0,989,0,0,4,4
"t_8772",0,0,1659,0,1,2,1
"t_8773",0,0,1036,0,0,1,1
"t_8774",0,0,1006,0,0,2,2
"t_8775",0,0,1600,0,0,3,2
"t_8776",0,0,214,0,0,1,1
"t_8777",0,0,731,0,0,1,1
"t_8779",0,0,532,0,0,1,1
"t_8780",0,0,1188,0,0,3,3
"t_8782",0,0,1263,0,0,3,3
"t_8783",0,0,3850,0,0,3,3
"t_8784",1,1,838,1,0,2,1
"t_8786",0,0,2437,0,0,3,3
"t_8787",0,0,2877,0,0,4,4
"t_8788",0,0,789,0,0,3,2
"t_8789",0,0,3730,0,0,4,4
"t_8792",0,0,151,0,0,1,1
"t_8793",0,0,396,0,0,1,1
"t_8795",0,0,777,0,0,3,3
"t_8799",0,1,1673,1,0,2,1
"t_8800",0,0,198,0,0,1,1
"t_8801",0,0,5861,0,0,4,4
"t_8805",0,0,1034,0,0,3,2
"t_8806",0,0,655,0,0,1,1
"t_8807",1,0,2269,1,0,5,3
"t_8808",1,0,NA,1,0,2,2
"t_8809",0,1,1341,1,0,3,1
"t_8810",0,0,2177,0,0,4,4
"t_8812",0,0,2039,0,0,3,3
"t_8813",0,0,2269,0,0,2,2
"t_8814",0,0,382,0,0,1,1
"t_8815",0,0,1612,0,1,3,3
"t_8816",0,0,1325,0,0,1,1
"t_8817",0,0,808,0,0,2,2
"t_8819",0,0,365,0,0,1,1
"t_8820",0,0,869,0,0,1,1
"t_8821",0,0,716,0,0,1,1
"t_8825",0,0,229,0,0,2,2
"t_8826",1,0,1127,1,1,4,3
"t_8827",0,0,928,0,0,1,1
"t_8828",0,0,259,0,0,1,1
"t_8829",0,0,1004,0,0,2,1
"t_8831",1,0,259,1,1,3,2
"t_8832",0,0,61,0,0,1,1
"t_8833",0,0,2724,0,0,3,3
"t_8835",0,0,1249,0,0,2,2
"t_8837",0,0,229,0,1,1,1
"t_8838",0,0,2085,0,0,3,3
"t_8839",0,0,1873,0,0,2,2
"t_8841",1,1,1614,1,0,2,2
"t_8842",0,0,2847,0,0,2,2
"t_8843",0,0,669,0,1,2,1
"t_8845",0,0,608,0,0,1,1
"t_8847",0,0,3000,0,0,2,2
"t_8848",0,0,2511,0,0,4,4
"t_8851",0,0,2299,0,0,3,2
"t_8853",0,0,5495,0,0,4,4
"t_8857",0,0,2679,0,1,2,2
"t_8860",0,0,2299,0,0,4,4
"t_8861",0,0,2358,0,0,4,3
"t_8862",0,0,2634,0,0,1,1
"t_8863",0,0,153,0,0,1,1
"t_8866",0,0,259,0,1,1,1
"t_8867",1,0,1993,1,0,4,4
"t_8868",0,0,655,0,0,2,1
"t_8869",0,0,290,0,0,1,1
"t_8872",0,0,2055,0,0,3,2
"t_8874",0,0,382,0,0,1,1
"t_8875",0,0,2908,0,0,4,2
"t_8876",0,0,1916,0,0,3,3
"t_8879",0,0,198,0,0,1,1
"t_8880",0,0,1628,0,0,5,4
"t_8882",0,0,2269,0,1,3,2
"t_8885",1,1,1050,1,0,3,3
"t_8886",0,0,638,0,0,2,2
"t_8887",0,0,NA,0,0,2,2
"t_8889",1,0,3334,1,1,3,3
"t_8891",0,0,NA,0,0,1,1
"t_8894",0,0,473,0,0,1,1
"t_8900",1,0,1127,1,1,4,3
"t_8902",0,0,702,0,0,2,2
"t_8904",0,0,1600,0,0,1,1
"t_8905",1,0,838,1,0,3,2
"t_8906",0,0,1339,0,0,1,1
"t_8907",0,0,473,0,1,1,1
"t_8910",0,0,396,0,0,1,1
"t_8911",0,0,2146,0,0,2,2
"t_8912",0,0,1081,0,0,1,1
"t_8913",0,0,2116,0,0,4,4
"t_8914",0,0,2877,0,0,1,1
"t_8917",0,0,1112,0,0,2,2
"t_8918",0,0,928,0,0,2,2
"t_8919",0,0,473,0,0,1,1
"t_8920",0,0,928,0,1,2,2
"t_8921",0,0,1904,0,0,2,1
"t_8922",0,0,808,0,1,1,1
"t_8923",0,0,1720,0,0,2,2
"t_8924",0,0,884,0,1,3,3
"t_8925",0,0,1004,0,0,4,4
"t_8926",0,0,563,0,0,1,1
"t_8927",0,0,685,0,0,2,2
"t_8928",0,0,4034,0,0,5,5
"t_8929",0,0,NA,0,1,3,2
"t_8930",0,0,1050,0,0,3,2
"t_8931",0,0,3304,0,0,4,4
"t_8932",1,0,1020,1,0,2,1
"t_8933",0,0,563,0,0,1,1
"t_8934",0,0,198,0,0,1,1
"t_8935",0,0,78,0,0,1,1
"t_8936",0,0,975,0,0,3,3
"t_8937",0,0,275,0,0,2,2
"t_8938",0,0,139,0,1,1,1
"t_8940",0,0,1112,0,0,2,2
"t_8941",0,0,1704,0,0,4,4
"t_8943",1,0,2877,1,0,4,2
"t_8944",0,0,382,0,0,1,1
"t_8945",0,0,959,0,0,2,2
"t_8946",1,0,808,1,0,3,3
"t_8947",0,0,2116,0,0,1,1
"t_8948",0,0,395,0,0,2,2
"t_8949",1,0,4003,1,0,2,2
"t_8950",0,0,532,0,0,1,1
"t_8951",0,0,2389,0,0,2,1
"t_8952",0,0,2330,0,0,4,4
"t_8953",0,0,1720,0,0,2,1
"t_8954",0,0,139,0,0,1,1
"t_8955",0,0,6134,0,0,3,2
"t_8956",0,0,1203,0,0,3,2
"t_8957",0,0,365,0,0,1,1
"t_8958",0,0,669,0,0,1,1
"t_8960",1,0,944,1,0,2,1
"t_8961",0,0,365,0,0,2,2
"t_8962",0,0,NA,0,0,2,1
"t_8963",0,0,1416,0,1,2,2
"t_8964",1,0,3256,1,0,5,3
"t_8965",0,0,2542,0,0,3,3
"t_8966",0,0,2208,0,0,1,1
"t_8967",0,0,181,0,1,1,1
"t_8969",0,0,655,0,1,2,1
"t_8970",0,0,2177,0,0,1,1
"t_8971",0,0,577,0,0,2,2
"t_8972",0,1,2557,1,0,4,3
"t_8973",0,0,1781,0,0,2,2
"t_8974",0,1,1993,1,0,3,3
"t_8975",0,0,1294,0,0,3,2
"t_8976",0,0,3120,0,0,4,4
"t_8978",0,0,655,0,0,1,1
"t_8979",0,0,1234,0,1,2,2
"t_8982",0,0,3699,0,1,3,3
"t_8983",1,0,2511,1,0,5,1
"t_8984",0,0,473,0,0,1,1
"t_8985",1,0,1934,1,0,4,3
"t_8986",0,0,2116,0,0,1,1
